#street,housenr,city,long,lat,elevation
Grossbeerenstraße,184,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,185,Berlin,13.375578,52.428997,43.894882
Grossbeerenstraße,186,Berlin,13.37422,52.42723,45.169544
Grossbeerenstraße,187,Berlin,13.374489,52.427177,45.389515
Grossbeerenstraße,188,Berlin,13.37459,52.42729,45.224945
Grossbeerenstraße,189,Berlin,13.374476,52.42714,45.442543
Grossbeerenstraße,190,Berlin,13.37459,52.42729,45.224945
Grossbeerenstraße,191,Berlin,13.374465,52.4271,45.50173
Grossbeerenstraße,192,Berlin,13.37459,52.42729,45.224945
Grossbeerenstraße,193,Berlin,13.374453,52.427063,45.5601
Grossbeerenstraße,194,Berlin,13.3739,52.42682,46.60255
Grossbeerenstraße,195,Berlin,13.374441,52.427025,45.623863
Grossbeerenstraße,196,Berlin,13.3756,52.429,43.901627
Grossbeerenstraße,197,Berlin,13.374429,52.426987,45.691494
Grossbeerenstraße,198,Berlin,13.374145,52.426987,45.828995
