#street,housenr,city,long,lat,elevation
Sonnenallee,1,Berlin,13.425579,52.48792,41.135452
Sonnenallee,2,Berlin,13.425591,52.487843,41.0
Sonnenallee,3,Berlin,13.425712,52.487873,41.012085
Sonnenallee,4,Berlin,13.425786,52.48777,41.0
Sonnenallee,5,Berlin,13.427349,52.48694,41.702995
Sonnenallee,6,Berlin,13.425881,52.487465,41.0
Sonnenallee,7,Berlin,13.426234,52.48769,40.90328
Sonnenallee,8,Berlin,13.426028,52.487507,40.962822
Sonnenallee,9,Berlin,13.4268,52.48739,40.496796
Sonnenallee,10,Berlin,13.42576,52.4871,41.12032
Sonnenallee,11,Berlin,13.426251,52.48743,40.747158
Sonnenallee,12,Berlin,13.426326,52.48731,40.589123
Sonnenallee,13,Berlin,13.42729,52.487328,41.120117
Sonnenallee,14,Berlin,13.4265785,52.487217,40.171482
Sonnenallee,15,Berlin,13.42743,52.48735,41.356045
Sonnenallee,16,Berlin,13.427059,52.487026,41.12578
Sonnenallee,17,Berlin,13.427407,52.487026,41.51699
Sonnenallee,18,Berlin,13.427603,52.486866,42.118492
Sonnenallee,19,Berlin,13.427803,52.486885,42.238255
Sonnenallee,20,Berlin,13.42778,52.48667,42.65075
Sonnenallee,21,Berlin,13.42828,52.48707,42.16401
Sonnenallee,22,Berlin,13.428118,52.48668,42.73199
Sonnenallee,23,Berlin,13.428534,52.48687,42.45528
Sonnenallee,24,Berlin,13.42804,52.48595,43.795128
Sonnenallee,25,Berlin,13.429263,52.48658,42.877625
Sonnenallee,26,Berlin,13.42833,52.48641,43.125206
Sonnenallee,27,Berlin,13.429388,52.486538,42.938793
Sonnenallee,28,Berlin,13.42923,52.48613,43.924046
Sonnenallee,29,Berlin,13.429816,52.486427,43.788036
Sonnenallee,30,Berlin,13.429544,52.486176,44.122997
Sonnenallee,31,Berlin,13.429977,52.486366,44.200184
Sonnenallee,32,Berlin,13.429784,52.48607,44.78127
Sonnenallee,33,Berlin,13.43024,52.48667,43.493107
Sonnenallee,34,Berlin,13.430411,52.485855,45.866966
Sonnenallee,35,Berlin,13.43068,52.486156,44.99024
Sonnenallee,36,Berlin,13.43058,52.485794,45.98438
Sonnenallee,37,Berlin,13.430926,52.486027,45.226856
Sonnenallee,38,Berlin,13.430919,52.485806,45.801655
Sonnenallee,39,Berlin,13.43113,52.48596,45.17023
Sonnenallee,40,Berlin,13.431185,52.4856,45.114254
Sonnenallee,41,Berlin,13.43141,52.48562,44.8157
Sonnenallee,42,Berlin,13.431498,52.485493,44.522396
Sonnenallee,43,Berlin,13.431872,52.485703,44.75512
Sonnenallee,44,Berlin,13.43166,52.485413,44.26543
Sonnenallee,45,Berlin,13.43208,52.48578,44.91952
Sonnenallee,46,Berlin,13.43191,52.485332,43.8622
Sonnenallee,47,Berlin,13.43273,52.48585,44.109802
Sonnenallee,48,Berlin,13.432103,52.48523,43.38192
Sonnenallee,49,Berlin,13.43273,52.48585,44.109802
Sonnenallee,50,Berlin,13.432443,52.485134,42.619984
Sonnenallee,51,Berlin,13.432757,52.485382,42.88504
Sonnenallee,52,Berlin,13.4325905,52.48509,42.40208
Sonnenallee,53,Berlin,13.432761,52.485157,42.223854
Sonnenallee,54,Berlin,13.432759,52.48504,42.23195
Sonnenallee,55,Berlin,13.433307,52.48517,41.51281
Sonnenallee,56,Berlin,13.432995,52.48495,42.034588
Sonnenallee,57,Berlin,13.433666,52.485065,41.261806
Sonnenallee,58,Berlin,13.4332,52.484886,41.829243
Sonnenallee,59,Berlin,13.4342,52.48492,41.980125
Sonnenallee,60,Berlin,13.4338,52.48468,41.783005
Sonnenallee,61,Berlin,13.434352,52.484707,42.0
Sonnenallee,62,Berlin,13.43402,52.48445,41.994095
Sonnenallee,63,Berlin,13.434358,52.484703,42.0
Sonnenallee,64,Berlin,13.434226,52.484413,42.067093
Sonnenallee,65,Berlin,13.4346,52.484585,42.0
Sonnenallee,66,Berlin,13.4346485,52.484337,42.28846
Sonnenallee,67,Berlin,13.4349,52.484432,42.011753
Sonnenallee,68,Berlin,13.434742,52.48415,42.833138
Sonnenallee,69,Berlin,13.435048,52.484394,42.122437
Sonnenallee,70,Berlin,13.43452,52.48385,43.70695
Sonnenallee,71,Berlin,13.43536,52.484215,42.64381
Sonnenallee,72,Berlin,13.43511,52.48392,43.503063
Sonnenallee,73,Berlin,13.435455,52.48414,42.862267
Sonnenallee,74,Berlin,13.435421,52.48383,43.765205
Sonnenallee,75,Berlin,13.436196,52.48382,42.91564
Sonnenallee,76,Berlin,13.436167,52.483448,43.602474
Sonnenallee,77,Berlin,13.4369,52.48386,42.677822
