#street,housenr,city,long,lat,elevation
Hermannstrasse,229,Berlin,13.425165,52.481148,59.211452
Hermannstrasse,230,Berlin,13.42514,52.481358,59.51729
Hermannstrasse,231,Berlin,13.425178,52.48168,59.986233
Hermannstrasse,232,Berlin,13.42523,52.48167,59.97167
Hermannstrasse,233,Berlin,13.425093,52.48206,58.381058
Hermannstrasse,234,Berlin,13.42479,52.4822,57.769386
Hermannstrasse,235,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,236,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,237,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,238,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,239,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,240,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,241,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,242,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,243,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,244,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,245,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,246,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,247,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,248,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,249,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,250,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,251,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,252,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,253,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,254,Berlin,13.42453,52.48537,44.639816
Hermannstrasse,255,Berlin,13.424405,52.48554,44.392235
Hermannstrasse,256,Berlin,13.42453,52.4859,43.750572
Hermannstrasse,257,Berlin,13.4244795,52.48586,43.86603
Hermannstrasse,258,Berlin,13.42453,52.4859,43.750572
Hermannstrasse,260,Berlin,0.0,0.0,-1000.0
